domain,records
plblog.kaspersky.com,"{'A': ['158.160.120.164'], 'AAAA': ['64:ff9b::9ea0:78a4'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
plbog.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
pmd.kaspersky.com,"{'A': ['93.159.231.86'], 'AAAA': ['64:ff9b::5d9f:e756'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal4.kaspersky.com.']}"
pms.pite.kaspersky.com,"{'A': [], 'AAAA': [], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
poland.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
pop3.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
portal.apac.kaspersky.com,"{'A': ['202.163.6.56'], 'AAAA': ['64:ff9b::caa3:638'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal.em.kaspersky.com,"{'A': ['93.159.231.85'], 'AAAA': ['64:ff9b::5d9f:e755'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal2.kaspersky.com.']}"
portal.eu.kaspersky.com,"{'A': ['77.74.176.141'], 'AAAA': ['64:ff9b::4d4a:b08d'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal.kaspersky.com.']}"
portal.hq.kaspersky.com,"{'A': ['212.5.89.163'], 'AAAA': ['64:ff9b::d405:59a3'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal.kaspersky.com,"{'A': ['77.74.176.141'], 'AAAA': ['64:ff9b::4d4a:b08d'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal2.kaspersky.com,"{'A': ['93.159.231.85'], 'AAAA': ['64:ff9b::5d9f:e755'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal3.kaspersky.com,"{'A': ['93.159.231.84'], 'AAAA': ['64:ff9b::5d9f:e754'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal4.kaspersky.com,"{'A': ['93.159.231.86'], 'AAAA': ['64:ff9b::5d9f:e756'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
portal5.kaspersky.com,"{'A': ['93.159.231.89'], 'AAAA': ['64:ff9b::5d9f:e759'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
posa-hq.kaspersky.com,"{'A': ['93.159.231.85'], 'AAAA': ['64:ff9b::5d9f:e755'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal2.kaspersky.com.']}"
powerbi.kaspersky.com,"{'A': ['77.74.176.123'], 'AAAA': ['64:ff9b::4d4a:b07b'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
ppcs.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
ppm.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prd.geo.kaspersky.com,"{'A': ['95.167.139.6', '93.191.13.211', '46.46.184.59', '62.76.91.139', '93.191.13.100'], 'AAAA': ['64:ff9b::3e4c:5b8b', '64:ff9b::5dbf:dd3', '64:ff9b::2e2e:b83b', '64:ff9b::5dbf:d64', '64:ff9b::5fa7:8b06'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
preferences.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
premiumsupport.kaspersky.com,"{'A': ['93.159.228.19'], 'AAAA': ['64:ff9b::5d9f:e413'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['multisite.geo.kaspersky.com.']}"
press.kaspersky.com,"{'A': ['158.160.164.142'], 'AAAA': ['64:ff9b::9ea0:a48e'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
privacy-kaspersky-com-prod.sm.kaspersky.com,"{'A': ['158.160.85.243'], 'AAAA': ['64:ff9b::9ea0:55f3'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
privacy-kaspersky-com.sm.kaspersky.com,"{'A': ['158.160.85.243'], 'AAAA': ['64:ff9b::9ea0:55f3'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['privacy-kaspersky-com-prod.sm.kaspersky.com.']}"
privacy.kaspersky.com,"{'A': ['158.160.85.243'], 'AAAA': ['64:ff9b::9ea0:55f3'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['privacy-kaspersky-com.sm.kaspersky.com.']}"
privanoid.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
private-newsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
private.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
privatehttpsvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
pro.kaspersky.com,"{'A': ['52.30.83.11'], 'AAAA': ['64:ff9b::341e:530b'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['landings.kasperskyclub.com.']}"
process.kaspersky.com,"{'A': ['93.159.231.84'], 'AAAA': ['64:ff9b::5d9f:e754'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal3.kaspersky.com.']}"
procurement-test.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
procurement.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
procurementtest.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prod-newvirus.kaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prod.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prod.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prod.newvirus.kaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
product.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
production-kaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
production-newvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
productionnewsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
products.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prof.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
profilenewsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
profiles.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
proit.kaspersky.com,"{'A': ['93.159.231.79'], 'AAAA': ['64:ff9b::5d9f:e74f'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
project.kaspersky.com,"{'A': ['93.159.231.86'], 'AAAA': ['64:ff9b::5d9f:e756'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal4.kaspersky.com.']}"
promo.kaspersky.com,"{'A': ['80.239.170.134'], 'AAAA': ['64:ff9b::50ef:aa86'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
promotion-httpsvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
promotion.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
promotion.newsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
promotionantivirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
proxy-comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
proxynewsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
prslltpnevec.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
public.eu.korm.kaspersky.com,"{'A': ['82.202.184.13'], 'AAAA': ['64:ff9b::52ca:b80d'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
public.hq.korm.kaspersky.com,"{'A': ['93.159.229.230'], 'AAAA': ['64:ff9b::5d9f:e5e6'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
public.korm.geo.kaspersky.com,"{'A': ['93.159.229.230'], 'AAAA': ['64:ff9b::5d9f:e5e6'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['public.hq.korm.kaspersky.com.']}"
public.korm.kaspersky.com,"{'A': ['93.159.229.230'], 'AAAA': ['64:ff9b::5d9f:e5e6'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['public.korm.geo.kaspersky.com.']}"
pulse.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
pup.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
purecharger.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
qa.cloud.kaspersky.com,"{'A': ['213.250.135.38'], 'AAAA': ['64:ff9b::d5fa:8726'], 'MX': [], 'NS': ['ns2.kasperskylabs.net.', 'ns1.kasperskylabs.net.', 'ns3.kasperskylabs.net.'], 'TXT': [], 'CNAME': []}"
quest.kaspersky.com,"{'A': ['77.74.176.143'], 'AAAA': ['64:ff9b::4d4a:b08f'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['cs.kaspersky.com.']}"
radio-srv.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
radio-srv2.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
radiolab.kaspersky.com,"{'A': ['77.74.176.124'], 'AAAA': ['64:ff9b::4d4a:b07c'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
rd.kaspersky.com,"{'A': ['93.159.231.78'], 'AAAA': ['64:ff9b::5d9f:e74e'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
re-act.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': ['kickoff.kaspersky.com.']}"
rebates.geo.kaspersky.com,"{'A': ['93.159.229.228'], 'AAAA': ['64:ff9b::5d9f:e5e4'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['hq.rebates.kaspersky.com.']}"
rebates.kaspersky.com,"{'A': ['93.159.229.228'], 'AAAA': ['64:ff9b::5d9f:e5e4'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['rebates.geo.kaspersky.com.']}"
rebates.pite.kaspersky.com,"{'A': ['77.74.179.219'], 'AAAA': ['64:ff9b::4d4a:b3db'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['api.korm.pite.kaspersky.com.']}"
rebates2.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
redirect.geo.kaspersky.com,"{'A': ['80.239.170.149'], 'AAAA': ['64:ff9b::50ef:aa95'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
redirect.kaspersky.com,"{'A': ['80.239.170.149'], 'AAAA': ['64:ff9b::50ef:aa95'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['redirect.geo.kaspersky.com.']}"
redirector-comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
redirector.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
refresh-bkg.activation-v2-test.kaspersky.com,"{'A': ['93.159.230.59'], 'AAAA': ['64:ff9b::5d9f:e63b'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
refresh-bkg.activation-v2.kaspersky.com,"{'A': ['94.158.243.50', '212.5.89.37'], 'AAAA': ['64:ff9b::d405:5925', '64:ff9b::5e9e:f332'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['activation-v2.geo.kaspersky.com.']}"
refresh-bkg.lt.activation-v2.kaspersky.com,"{'A': ['212.5.89.18', '94.158.243.89'], 'AAAA': ['64:ff9b::5e9e:f359', '64:ff9b::d405:5912'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['lt.activation-v2.geo.kaspersky.com.']}"
region.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
regione.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
registrations.demo.korm.kaspersky.com,"{'A': ['77.74.179.163'], 'AAAA': ['64:ff9b::4d4a:b3a3'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
registrations.geo.kaspersky.com,"{'A': ['93.159.229.155'], 'AAAA': ['64:ff9b::5d9f:e59b'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['hq.registrations.kaspersky.com.']}"
registrations.kaspersky.com,"{'A': ['93.159.229.155'], 'AAAA': ['64:ff9b::5d9f:e59b'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['registrations.geo.kaspersky.com.']}"
repo.geo.kaspersky.com,"{'A': ['93.159.231.14'], 'AAAA': ['64:ff9b::5d9f:e70e'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
repo.ha.kaspersky.com,"{'A': [], 'AAAA': [], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
repo.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
repo.newvirus.kaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
report.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
reports.partners.kss.kaspersky.com,"{'A': ['212.5.110.166'], 'AAAA': ['64:ff9b::d405:6ea6'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
reposcannervirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
repository-newsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
repository.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
requests.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
restrict.scannervirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
restrictcomvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
restricted.newsvirus.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
retail.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
reviews.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
reviewskaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
reviewsnewvirus.kaspersky.comvirusdesk.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': [], 'MX': ['10 mx11.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
rnd-express.kaspersky.com,"{'A': ['77.74.176.141'], 'AAAA': ['64:ff9b::4d4a:b08d'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal.kaspersky.com.']}"
rootsweb.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx12.kaspersky-labs.com.', '10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
router-kdp.kaspersky.com,"{'A': ['77.74.178.24'], 'AAAA': ['64:ff9b::4d4a:b218'], 'MX': ['10 mx9.kaspersky-labs.com.', '10 mx11.kaspersky-labs.com.', '10 mx12.kaspersky-labs.com.'], 'NS': [], 'TXT': [], 'CNAME': []}"
router-uplink.kdp.kaspersky.com,"{'A': [], 'AAAA': [], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
ru.fp.ha.kaspersky.com,"{'A': ['77.74.176.44', '185.85.12.21', '93.159.231.139', '77.74.176.43', '185.85.12.23', '93.159.230.133'], 'AAAA': ['64:ff9b::5d9f:e78b', '64:ff9b::4d4a:b02b', '64:ff9b::4d4a:b02c', '64:ff9b::5d9f:e685', '64:ff9b::b955:c17', '64:ff9b::b955:c15'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
russia.kaspersky.com,"{'A': ['77.74.176.149'], 'AAAA': ['64:ff9b::4d4a:b095'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': []}"
russiacorpsale.kaspersky.com,"{'A': ['93.159.231.85'], 'AAAA': ['64:ff9b::5d9f:e755'], 'MX': [], 'NS': [], 'TXT': [], 'CNAME': ['portal2.kaspersky.com.']}"
